id,country_id,name_en,name_ro,name_ru,is_capital,population,timezone
3412,108,Bandar Abbas,Bandar Abbas,Бендер-Аббас,false,352173,Asia/Tehran
3413,108,Bam,Bam,Бам,false,99268,Asia/Tehran
3414,108,Ardabil,Ardabil,Ардабиль,false,410753,Asia/Tehran
3415,108,Aran Bidgol,Aran Bidgol,Аран Бидгол,false,65404,Asia/Tehran
3416,108,Amol,Amol,Амоль,false,237528,Asia/Tehran
3417,108,Akhand,Akhand,Аханд,false,6775,Asia/Tehran
3418,108,Ahvaz,Ahvaz,Ахваз,false,841145,Asia/Tehran
3419,108,Abadan,Abadan,Абадан,false,370180,Asia/Tehran
3420,108,Shut,Shut,Шут,false,25381,Asia/Tehran
3421,108,Gorgab,Gorgab,Горгаб,false,9690,Asia/Tehran
3422,108,Isfahan,Isfahan,Исфахан,false,1547164,Asia/Tehran
3423,108,Zabol,Zabol,Заболь,false,121989,Asia/Tehran
3424,108,Zahedan,Zahedan,Захедан,false,551980,Asia/Tehran
3425,108,Sarakhs,Sarakhs,Сарахс,false,46499,Asia/Tehran
3426,108,Konarak,Konarak,Конарак,false,43258,Asia/Tehran
3427,108,Iranshahr,Iranshahr,Ираншахр,false,131232,Asia/Tehran
3428,108,Jiroft,Jiroft,Джирофт,false,130429,Asia/Tehran
3429,109,Vopnafjordur,Vopnafjordur,Вопнафьордюр,false,543,Atlantic/Reykjavik
3430,109,Siglufjordur,Siglufjordur,Сиглюфьордюр,false,1190,Atlantic/Reykjavik
3431,109,Seydisfjoerdur,Seydisfjoerdur,Сейдисфьёдор,false,676,Atlantic/Reykjavik
3432,109,Saudarkrokur,Saudarkrokur,Саударкрокур,false,2614,Atlantic/Reykjavik
3433,109,Olafsfjordur,Olafsfjordur,Оулафсфьордюр,false,785,Atlantic/Reykjavik
3434,109,Neskaupstadur,Neskaupstadur,Нескёйпстадюр,false,1481,Atlantic/Reykjavik
3435,109,Nordurthing,Nordurthing,Хусавик,false,2228,Atlantic/Reykjavik
3436,109,Hofn,Hofn,Хёбн,false,1690,Atlantic/Reykjavik
3437,109,Egilsstadir,Egilsstadir,Эгильсстадир,false,2572,Atlantic/Reykjavik
3438,109,Faskrudsfjoerdur,Faskrudsfjoerdur,Фаскрудсфьёдор,false,654,Atlantic/Reykjavik
3439,109,Akureyri,Akureyri,Акюрейри,false,19219,Atlantic/Reykjavik
3440,109,Vestmannaeyjar,Vestmannaeyjar,Вестманнаэйяр,false,4219,Atlantic/Reykjavik
3441,109,Patreksfjordur,Patreksfjordur,Патрексфьордюр,false,721,Atlantic/Reykjavik
3442,109,Stykkisholmur,Stykkisholmur,Стиккишолмур,false,1108,Atlantic/Reykjavik
3443,109,Reykjavik,Reykjavík,Рейкьявик,true,118918,Atlantic/Reykjavik
3444,109,Isafjordur,Isafjordur,Исафьордюр,false,2736,Atlantic/Reykjavik
3445,109,Hvammstangi,Hvammstangi,Хваммстанги,false,546,Atlantic/Reykjavik
3446,109,Hellissandur,Hellissandur,Хельссандур,false,544,Atlantic/Reykjavik
3447,109,Grundarfjordur,Grundarfjordur,Грундарфьордюр,false,852,Atlantic/Reykjavik
3448,109,Blonduos,Blonduos,Блондоус,false,813,Atlantic/Reykjavik
3449,109,Laugar,Laugar,Лаугар,false,1001,Atlantic/Reykjavik
3450,110,Tortoli,Tortoli,Тортоли,false,7830,Europe/Rome
3451,110,Santa Eufemia Lamezia,Santa Eufemia Lamezia,Санта Еуфемиа Ламеция,false,3443,Europe/Rome
3452,110,Reggio Calabria,Reggio Calabria,Реджо-ди-Калабрия,false,182455,Europe/Rome
3453,110,Pantelleria,Pantelleria,Пантеллерия,false,6044,Europe/Rome
3454,110,Palermo,Palermo,Палермо,false,648260,Europe/Rome
3455,110,Oristano,Oristano,Ористано,false,31671,Europe/Rome
3456,110,Motta Sant'Anastasia,Motta Sant'Anastasia,Мотта Сант'Анастасия,false,9025,Europe/Rome
3457,110,Locogrande,Locogrande,Локогранде,false,909,Europe/Rome
3458,110,Lampedusa,Lampedusa,Лампедуза,false,4065,Europe/Rome
3459,110,Decimomannu,Decimomannu,Декимманну,false,7168,Europe/Rome
3460,110,Comiso,Comiso,Комизо,false,26298,Europe/Rome
3461,110,Catania,Catania,Катания,false,311584,Europe/Rome
3462,110,Cagliari,Cagliari,Кальяри,false,149257,Europe/Rome
3463,110,Villanova d'Albenga,Villanova d'Albenga,Вилланаува д'Альбенга,false,2171,Europe/Rome
3464,110,Vieste,Vieste,Вьесте,false,11227,Europe/Rome
3465,110,Venegono Inferiore,Venegono Inferiore,Венегоно-Инфериоре,false,6065,Europe/Rome
3466,110,Tessera,Tessera,Тессера,false,1239,Europe/Rome
3467,110,Sesto Fiorentino,Sesto Fiorentino,Сесто Фиорентино,false,45656,Europe/Rome
3468,110,Salerno,Salerno,Салерно,false,125797,Europe/Rome
3469,110,Roveredo in Piano,Roveredo in Piano,Ровере в Пьяно,false,5323,Europe/Rome
3470,110,Rosia,Rosia,Росия,false,2573,Europe/Rome
3471,110,Rome,Roma,Рим,true,2318895,Europe/Rome
3472,110,Quinto di Treviso,Quinto di Treviso,Квинто ди Тревизо,false,6796,Europe/Rome
3473,110,Preturo,Preturo,Притуро,false,2076,Europe/Rome
3474,110,Pollein,Pollein,Поллеин,false,1167,Europe/Rome
3475,110,Pisa,Pisa,Пиза,false,109960,Europe/Rome
3476,110,Petrignano,Petrignano,Петриньяно,false,3184,Europe/Rome
3477,110,Pescara,Pescara,Пескара,false,119554,Europe/Rome
3478,110,Pasian di Prato,Pasian di Prato,Пасиан д'Прато,false,5447,Europe/Rome
3479,110,Orio al Serio,Orio al Serio,Орио аль Серио,false,1662,Europe/Rome
3480,110,Olbia,Olbia,Ольбия,false,60345,Europe/Rome
3481,110,Naples,Napoli,Неаполь,false,909048,Europe/Rome
3482,110,Levaldigi,Levaldigi,Левалдиги,false,553,Europe/Rome
3483,110,Lesina,Lesina,Лесина,false,5954,Europe/Rome
3484,110,Grottaglie,Grottaglie,Гротталье,false,31320,Europe/Rome
3485,110,Grosseto,Grosseto,Гроссето,false,60922,Europe/Rome
3486,110,Genoa,Genova,Генуя,false,580097,Europe/Rome
3487,110,Ferno,Ferno,Ферно,false,6008,Europe/Rome
3488,110,Falconara Marittima,Falconara Marittima,Фальконара Мариттима,false,25948,Europe/Rome
3489,110,Dossobuono,Dossobuono,Доссобуоно,false,6087,Europe/Rome
3490,110,Collemeto,Collemeto,Коллемето,false,1919,Europe/Rome
3491,110,Classe,Classe,Классе,false,1989,Europe/Rome
3492,110,Capanne-Prato-Cinquale,Capanne-Prato-Cinquale,Капанне-Прато-Чинквале,false,8270,Europe/Rome
3493,110,Capannori,Capannori,Капаннори,false,41116,Europe/Rome
3494,110,Brindisi,Brindisi,Бриндизи,false,87141,Europe/Rome
3495,110,Borgo Carso,Borgo Carso,Борго Карсо,false,937,Europe/Rome
3496,110,Bologna,Bologna,Болонья,false,394843,Europe/Rome
3497,110,Begliano,Begliano,Белгано,false,1019,Europe/Rome
3498,110,Bari,Bari,Бари,false,316491,Europe/Rome
3499,110,Arezzo,Arezzo,Ареццо,false,100734,Europe/Rome
3500,110,Alghero,Alghero,Альгеро,false,34261,Europe/Rome
3501,110,Carpena,Carpena,Карпена,false,953,Europe/Rome
3502,110,Levego,Levego,Левего,false,770,Europe/Rome
3503,110,Campo nell'Elba,Campo nell'Elba,Кампо-нелль-Эльба,false,4155,Europe/Rome
3504,110,Novegro-Tregarezzo-San Felice,Novegro-Tregarezzo-San Felice,Новегро-Трегареззо-Сан Феличе,false,4639,Europe/Rome
3505,110,San Giacomo,San Giacomo,Сан Джакомо,false,3404,Europe/Rome
3506,110,Vighizzolo,Vighizzolo,Вигиццоло,false,2798,Europe/Rome
3507,110,Crispi Cavour,Crispi Cavour,Крипси Чаввайору,false,1123,Europe/Rome
3508,110,Contrada Sant'Anna Iv,Contrada Sant'Anna Iv,Контрада Сант'Анна Ив,false,744,Europe/Rome
3509,110,Pantano,Pantano,Пантано,false,658,Europe/Rome
3510,110,Malanghero,Malanghero,Малангьего,false,574,Europe/Rome
3511,110,Eia,Eia,Эя,false,536,Europe/Rome
3512,110,Ca' Acquabuona,Ca' Acquabuona,Ка-Аккуабуона,false,505,Europe/Rome
3513,111,Saint John,Saint John,Сент Джон,false,3051,Europe/Jersey
3514,112,Oracabessa,Oracabessa,Орацабесса,false,4100,America/Jamaica
3515,112,Negril,Negril,Негрил,false,3000,America/Jamaica
3516,112,Montego Bay,Montego Bay,Монтего-Бей,false,82867,America/Jamaica
3517,112,Kingston,Kingston,Кингстон,true,937700,America/Jamaica
3518,112,Hope Bay,Hope Bay,Хоп Бей,false,1666,America/Jamaica
3519,112,Penwood,Penwood,Пенвуд,false,11563,America/Jamaica
3520,113,Amman,Amman,Амман,true,1275857,Asia/Amman
3521,113,Al Mafraq,Al Mafraq,Эль-Мафрак,false,57118,Asia/Amman
3522,113,Aqaba,Aqaba,Акаба,false,95048,Asia/Amman
3523,114,Yonakuni,Yonakuni,Йонагуни,false,1684,Asia/Tokyo
3524,114,Yonago,Yonago,Йонаго,false,148720,Asia/Tokyo
3525,114,Wajima,Wajima,Вадзима,false,24608,Asia/Tokyo
3526,114,Wadomari,Wadomari,Вадомари,false,6929,Asia/Tokyo
3527,114,Ube,Ube,Убе,false,173733,Asia/Tokyo
3528,114,Tsushima,Tsushima,Цусима,false,67658,Asia/Tokyo
3529,114,Toyooka,Toyooka,Тоёока,false,78348,Asia/Tokyo
3530,114,Toyama,Toyama,Тояма,false,415844,Asia/Tokyo
3531,114,Tottori-shi,Tottori-shi,Тоттори,false,188465,Asia/Tokyo
3532,114,Tokyo,Tokio,Токио,true,9733276,Asia/Tokyo
3533,114,Tokushima,Tokushima,Токусима,false,267345,Asia/Tokyo
3534,114,Tokoname,Tokoname,Токонамэ,false,58710,Asia/Tokyo
3535,114,Takamatsu,Takamatsu,Такамацу,false,418994,Asia/Tokyo
3536,114,Shirahama,Shirahama,Ширахама,false,23325,Asia/Tokyo
3537,114,Shirahama,Shirahama,Ширахама,false,3942,Asia/Tokyo
3538,114,Shimada,Shimada,Симада,false,95719,Asia/Tokyo
3539,114,Saga,Saga,Сага Япония,false,233301,Asia/Tokyo
3540,114,Osaka,Osaka,Осака,false,2753862,Asia/Tokyo
3541,114,Okayama,Okayama,Окаяма,false,724691,Asia/Tokyo
3542,114,Oita,Oita,Оита,false,477715,Asia/Tokyo
3543,114,Niihama,Niihama,Ниихама,false,123059,Asia/Tokyo
3544,114,Niigata,Niigata,Ниигата,false,797591,Asia/Tokyo
3545,114,Nakano,Nakano,Накано,false,590,Asia/Tokyo
3546,114,Naha,Naha,Наха,false,317625,Asia/Tokyo
3547,114,Nagoya,Nagoya,Нагоя,false,2332176,Asia/Tokyo
3548,114,Nagasaki,Nagasaki,Нагасаки,false,409118,Asia/Tokyo
3549,114,Miyazaki,Miyazaki,Миядзаки,false,401339,Asia/Tokyo
3550,114,Matsumoto,Matsumoto,Мацумото,false,241145,Asia/Tokyo
3551,114,Masuda,Masuda,Масуд,false,45003,Asia/Tokyo
3552,114,Kumamoto,Kumamoto,Кумамото,false,738907,Asia/Tokyo
3553,114,Kotari,Kotari,Котари,false,80608,Asia/Tokyo
3554,114,Koseda,Koseda,Коседа,false,11858,Asia/Tokyo
3555,114,Kobe,Kobe,Кобе,false,1525152,Asia/Tokyo
3556,114,Kitakyushu,Kitakyushu,Китакюсю,false,940978,Asia/Tokyo
3557,114,Kanazawa,Kanazawa,Канадзава,false,466029,Asia/Tokyo
3558,114,Kagoshima,Kagoshima,Кагосима,false,595049,Asia/Tokyo
3559,114,Izumo,Izumo,Идзумо,false,172775,Asia/Tokyo
3560,114,Iwakuni,Iwakuni,Ивакуни,false,129125,Asia/Tokyo
3561,114,Ishigaki,Ishigaki,Ишигаки,false,47637,Asia/Tokyo
3562,114,Hiroshima,Hiroșima,Хиросима,false,1200754,Asia/Tokyo
3563,114,Higashi,Higashi,Хигаси,false,683,Asia/Tokyo
3564,114,Zamami,Zamami,Замами,false,924,Asia/Tokyo
3565,114,Fukuyama,Fukuyama,Фукуяма,false,468812,Asia/Tokyo
3566,114,Fukuoka,Fukuoka,Фукуока,false,1612392,Asia/Tokyo
3567,114,Chabana,Chabana,Чабана,false,5115,Asia/Tokyo
3568,114,Amagi,Amagi,Амаги,false,42312,Asia/Tokyo
3569,114,Akaren,Akaren,Акарен,false,6629,Asia/Tokyo
3570,114,Ie,Ie,Ие,false,4192,Asia/Tokyo
3571,114,Okinawa,Okinawa,Окинава,false,142752,Asia/Tokyo
3572,114,Fussa,Fussa,Фусса,false,56786,Asia/Tokyo
3573,114,Matsuyama,Matsuyama,Мацуяма,false,511192,Asia/Tokyo
3574,114,Okushiri,Okushiri,Окушири,false,2410,Asia/Tokyo
3575,114,Sukagawa,Sukagawa,Сукагава,false,74992,Asia/Tokyo
3576,114,Natori-shi,Natori-shi,Натори-ши,false,78718,Asia/Tokyo
3577,114,Narita,Narita,Нарита,false,132906,Asia/Tokyo
3578,114,Higashine,Higashine,Хигасине,false,47682,Asia/Tokyo
3579,114,Hanamaki,Hanamaki,Ханамаки,false,94691,Asia/Tokyo
3580,114,Akita,Akita,Акита,false,307672,Asia/Tokyo
3581,114,Wakkanai,Wakkanai,Вакканай,false,33869,Asia/Tokyo
3582,114,Sapporo,Sapporo,Саппоро,false,1973832,Asia/Tokyo
3583,114,Rebun,Rebun,Ребун,false,2651,Asia/Tokyo
3584,114,Oshidomari,Oshidomari,Осидомари,false,2458,Asia/Tokyo
3585,114,Obihiro,Obihiro,Обихиро,false,166536,Asia/Tokyo
3586,114,Nakashibetsu,Nakashibetsu,Накасибецу,false,24014,Asia/Tokyo
3587,114,Mombetsu,Mombetsu,Момбецу,false,22983,Asia/Tokyo
3588,114,Misawa,Misawa,Мисава,false,42805,Asia/Tokyo
3589,114,Kushiro,"Kushiro, Hokkaidō",Кусиро,false,167875,Asia/Tokyo
3590,114,Hakodate,Hakodate,Хакодате,false,275730,Asia/Tokyo
3591,114,Hachinohe,Hachinohe,Хатинохе,false,239046,Asia/Tokyo
3592,114,Aomori,Aomori,Аомори,false,298394,Asia/Tokyo
3593,114,Omitama,Omitama,Омитама,false,48870,Asia/Tokyo
3594,114,Tarama,Tarama,Тарама,false,1194,Asia/Tokyo
3595,114,Kumejima,Kumejima,Кумэджима,false,7192,Asia/Tokyo
3596,114,Miyakojima,Miyakojima,Миякодзима,false,54908,Asia/Tokyo
3597,114,Kita-Akita,Kita-Akita,Кита-Акита,false,31504,Asia/Tokyo
3598,114,Sado,Sado,Япония,false,51492,Asia/Tokyo
3599,114,Amami,Amami,Амами,false,41390,Asia/Tokyo
3600,114,Amakusa,Amakusa,Амакуса,false,83082,Asia/Tokyo
3601,114,Nishida,Nishida,Нисидава,false,13433,Asia/Tokyo
3602,114,Nokan,Nokan,Нокан,false,7539,Asia/Tokyo
3603,114,Shonai,Shonai,Шонай,false,20940,Asia/Tokyo
3604,114,Ozora,Ozora,Одзора,false,7430,Asia/Tokyo
3605,114,Yamato,Yamato,Ямато,false,242065,Asia/Tokyo
3606,114,Miyake,Miyake,Мияке,false,2273,Asia/Tokyo
3607,114,Hachijo,Hachijo,Хачиё,false,7211,Asia/Tokyo
3608,114,Oshima,Oshima,Осима,false,7102,Asia/Tokyo
3609,114,Ogasawara,Ogasawara,Огасавара,false,2929,Asia/Tokyo
3610,114,Sakai,Sakai,Сакаи,false,92210,Asia/Tokyo
3611,114,Iki,Iki,Ики,false,30352,Asia/Tokyo
3612,114,Nankoku,Nankoku,Нанкоку,false,46664,Asia/Tokyo
3613,114,Goto,Goto,Гото,false,34391,Asia/Tokyo
3614,114,Higashikagura,Higashikagura,Хигашикагура,false,10127,Asia/Tokyo
3615,114,Minamidaito,Minamidaito,Минамидайто,false,1200,Asia/Tokyo
3616,115,Wajir,Wajir,Ваджир,false,90116,Africa/Nairobi
3617,115,Vipingo,Vipingo,Випинго,false,12183,Africa/Nairobi
3618,115,Ukunda,Ukunda,Укунда,false,77686,Africa/Nairobi
3619,115,Nyeri,Nyeri,Ньери,false,80081,Africa/Nairobi
3620,115,Nanyuki,Nanyuki,Нанюки,false,72813,Africa/Nairobi
3621,115,Nakuru,Nakuru,Накуру,false,570674,Africa/Nairobi
3622,115,Nairobi,Nairobi,Найроби,true,4397073,Africa/Nairobi
3623,115,Mulot,Mulot,Мулот,false,3149,Africa/Nairobi
3624,115,Mtito Andei,Mtito Andei,Мтито Адэй,false,5626,Africa/Nairobi
3625,115,Moyale,Moyale,Мойале,false,47850,Africa/Nairobi
3626,115,Mombasa,Mombasa,Момбаса,false,1208333,Africa/Nairobi
3627,115,Marsabit,Marsabit,Марсабит,false,36289,Africa/Nairobi
3628,115,Marigat,Marigat,Маригат,false,9395,Africa/Nairobi
3629,115,Mandera,Mandera,Мандере,false,114718,Africa/Nairobi
3630,115,Malindi,Malindi,Малинди,false,119859,Africa/Nairobi
3631,115,Lolgorien,Lolgorien,Лолгориен,false,6053,Africa/Nairobi
3632,115,Lokichogio,Lokichogio,Локичогио,false,11626,Africa/Nairobi
3633,115,Lodwar,Lodwar,Лодвар,false,82970,Africa/Nairobi
3634,115,Lamu,Lamu,Лама,false,25385,Africa/Nairobi
3635,115,Kitale,Kitale,Китале,false,162174,Africa/Nairobi
3636,115,Kisumu,Kisumu,Кисуму,false,397957,Africa/Nairobi
3637,115,Kinna,Kinna,Кинна,false,11175,Africa/Nairobi
3638,115,Kilgoris,Kilgoris,Килгорис,false,10845,Africa/Nairobi
3639,115,Kericho,Kericho,Керихо,false,53804,Africa/Nairobi
3640,115,Kakamega,Kakamega,Какамеге,false,1867579,Africa/Nairobi
3641,115,Hola,Hola,Хола,false,20912,Africa/Nairobi
3642,115,Garissa,Garissa,Гарисса,false,163399,Africa/Nairobi
3643,115,Faza,Faza,Фаза,false,2855,Africa/Nairobi
3644,115,Eldoret,Eldoret,Элдорет,false,475716,Africa/Nairobi
3645,115,Dadaab,Dadaab,Дадаб,false,11525,Africa/Nairobi
3646,115,Loiyangalani,Loiyangalani,Лоиянгалани,false,5193,Africa/Nairobi
3647,115,Mtwapa,Mtwapa,Мтвапа,false,90677,Africa/Nairobi
3648,115,Samburu,Samburu,Самбуру,false,4454,Africa/Nairobi
3649,115,Isineti,Isineti,Исинети,false,4437,Africa/Nairobi
3650,116,Osh,Osh,Ош,false,322164,Asia/Bishkek
3651,116,Karakol,Karakol,Каракол,false,84351,Asia/Bishkek
3652,116,Cholpon-Ata,Cholpon-Ata,Чолпон-Ата,false,14237,Asia/Bishkek
3653,116,Bishkek,Bișkek,Бишкек,true,900000,Asia/Bishkek
3654,117,Stung Treng,Stung Treng,Стунг Трэнг,false,25000,Asia/Phnom_Penh
3655,117,Siem Reap,Siem Reap,Сием-Реап,false,139458,Asia/Phnom_Penh
3656,117,Sen Moronom,Sen Moronom,Сен Мороном,false,7944,Asia/Phnom_Penh
3657,117,Andoung Tuek,Andoung Tuek,Андунг Тук,false,1658,Asia/Phnom_Penh
3658,117,Bet Trang,Bet Trang,Бет Транг,false,4065,Asia/Phnom_Penh
3659,117,Ampov Prey,Ampov Prey,Ампов Прай,false,7538,Asia/Phnom_Penh
3660,117,Phumi Ampil Leu,Phumi Ampil Leu,Фуми Ампил Леу,false,16110,Asia/Phnom_Penh
3661,117,Tbeng Meanchey,Tbeng Meanchey,Тбэнг Менчей,false,24380,Asia/Phnom_Penh
3662,117,Koh Kong,Koh Kong,Кох Конг,false,33134,Asia/Phnom_Penh
3663,117,Kampot,Kampot,Кампот,false,22691,Asia/Phnom_Penh
3664,117,Kampong Chhnang,Kampong Chhnang,Кампонгчнанг,false,75244,Asia/Phnom_Penh
3665,117,Banlung,Banlung,Банлунг,false,17000,Asia/Phnom_Penh
3666,117,Battambang,Battambang,Баттамбанг,false,119251,Asia/Phnom_Penh
3667,117,Anlong Thnaot,Anlong Thnaot,Анлонг Тнаот,false,9451,Asia/Phnom_Penh
3668,117,Boeng Kak Pir,Boeng Kak Pir,Бёанг Как Пир,false,24937,Asia/Phnom_Penh
3669,118,Utiroa,Utiroa,Утироа,false,571,Pacific/Tarawa
3670,118,Tabiang Village,Tabiang Village,Табианг Виллаж,false,591,Pacific/Tarawa
3671,118,Rungata,Rungata,Рунгата,false,933,Pacific/Tarawa
3672,118,Rotuma Village,Rotuma Village,Ротума Виллаж,false,625,Pacific/Tarawa
3673,118,Roreti,Roreti,Рорети,false,764,Pacific/Tarawa
3674,118,Rawannawi Village,Rawannawi Village,Раваннави Виллаж,false,1075,Pacific/Tarawa
3675,118,Kuma Village,Kuma Village,Кума Виллаж,false,635,Pacific/Tarawa
3676,118,Buariki Village,Buariki Village,Буарики Виллаж,false,597,Pacific/Tarawa
3677,118,Tarawa,South Tarawa,Южная Тарава,true,40311,Pacific/Tarawa
3678,118,Tabwakea Village,Tabwakea Village,Табвакеа Виллаж,false,1881,Pacific/Kiritimati
3679,118,Banana Village,Banana Village,Банана Виллаж,false,1170,Pacific/Kiritimati
3680,118,Bakaka Village,Bakaka Village,Бакака Виллаж,false,559,Pacific/Tarawa
3681,118,Buariki Village,Buariki Village,Буарики Виллаж,false,509,Pacific/Tarawa
3682,118,Makin Village,Makin Village,Макин Виллаж,false,1834,Pacific/Tarawa
3683,118,Nanikai Village,Nanikai Village,Наникаи Виллаж,false,803,Pacific/Tarawa
3684,119,Ouani,Ouani,Оуани,false,10073,Indian/Comoro
3685,119,Moroni,Moroni,Морони,true,74749,Indian/Comoro
3686,119,Fomboni,Fomboni,Фомбони,false,17291,Indian/Comoro
3687,120,Charlestown,Charlestown,Шарльстон,false,1538,America/St_Kitts
3688,120,Basseterre,Basseterre,Бастер,true,12920,America/St_Kitts
3689,121,Wonsan,Wonsan,Вонсан,false,329207,Asia/Pyongyang
3690,121,Pyongyang,Phenian,Пхеньян,true,3222000,Asia/Pyongyang
3691,121,Sinsang-ni,Sinsang-ni,Синсанг-ни,false,14960,Asia/Pyongyang
3692,121,Uiju,Uiju,Ыйджу,false,50081,Asia/Pyongyang
3693,121,Samjiyon-up,Samjiyon-up,Самджйон-уп,false,31471,Asia/Pyongyang
3694,121,Chongjin,Chongjin,Чхончжине,false,327000,Asia/Pyongyang
3695,122,Yecheon,Yecheon,Чёчон,false,54873,Asia/Seoul
3696,122,Wonju,Wonju,Вонджу,false,332849,Asia/Seoul
3697,122,Ulsan,Ulsan,Ульсан,false,1095014,Asia/Seoul
3698,122,Daegu,Daegu,Тэгу,false,2365523,Asia/Seoul
3699,122,Suwon-si,Suwon-si,Сувон,false,1191063,Asia/Seoul
3700,122,Seoul,Seoul,Сеул,true,10349312,Asia/Seoul
3701,122,Seosan City,Seosan City,Сосан,false,74208,Asia/Seoul
3702,122,Sokcho,Sokcho,Сокчхо,false,81164,Asia/Seoul
3703,122,Sanji,Sanji,Санджи,false,8866,Asia/Seoul
3704,122,Busan,Busan,Пусан,false,3343903,Asia/Seoul
3705,122,Pohang,Pohang,Пхёнгган,false,492041,Asia/Seoul
3706,122,Osan,Osan,Осан,false,238788,Asia/Seoul
3707,122,Muan,Muan,Муан,false,92009,Asia/Seoul
3708,122,Gwangju,Gwangju,Кванджу,false,1398538,Asia/Seoul
3709,122,Gunsan,Gunsan,Кунсан,false,264656,Asia/Seoul
3710,122,Gangneung,Gangneung,Каннын,false,208161,Asia/Seoul
3711,122,Incheon,Incheon,Инчхон,false,3039450,Asia/Seoul
3712,122,Chungju,Chungju,Чхунджу,false,209483,Asia/Seoul
3713,122,Jeonju,Jeonju,Чонджу,false,629618,Asia/Seoul
3714,122,Cheongsong gun,Cheongsong gun,Чхонсон,false,31313,Asia/Seoul
3715,122,Cheongju-si,Cheongju-si,Чхонджу,false,853938,Asia/Seoul
3716,122,Jinju,Jinju,Чинджу,false,307242,Asia/Seoul
3717,122,Jeju City,Jeju City,Чеджу,false,488844,Asia/Seoul
3718,122,Changwon,Changwon,Чханвон,false,1025702,Asia/Seoul
3719,122,Bonggae-dong,Bonggae-dong,Бонгаэ-донг,false,5166,Asia/Seoul
3720,122,Yeosu,Yeosu,Йосу,false,268823,Asia/Seoul
3721,122,Seongnam-si,Seongnam-si,Сеонгнам-си,false,914832,Asia/Seoul
3722,122,Seogwipo,Seogwipo,Согвипхо,false,178552,Asia/Seoul
3723,123,Laplje Selo,Laplje Selo,Лапльже Село,false,1387,Europe/Belgrade
3724,124,Kuwait City,Kuweit,Эль-Кувейт,true,60064,Asia/Kuwait
3725,124,Al Ahmadi,Al Ahmadi,Аль Ахмади,false,637411,Asia/Kuwait
3726,125,George Town,George Town,Джорджтаун,true,29370,America/Cayman
3727,125,Frenchman's Fort,Frenchman's Fort,Френчменс Форт,false,533,America/Cayman
3728,126,Zhana-Omir,Zhana-Omir,Жана-Омир,false,3044,Asia/Oral
3729,126,Karaganda,Karaganda,Караганда,false,497777,Asia/Almaty
3730,126,Atyrau,Atîrau,Атырау,false,290700,Asia/Atyrau
3731,126,Aktobe,Aktobe,Актобе,false,500757,Asia/Aqtobe
3732,126,Aktau,Aktau,Актау,false,147443,Asia/Aqtau
3733,126,Zhezqazghan,Zhezqazghan,Жезказган,false,104357,Asia/Almaty
3734,126,Taraz,Taraz,Тараз,false,358153,Asia/Almaty
3735,126,Zaysan,Zaysan,Зайсан,false,17600,Asia/Almaty
3736,126,Urzhar,Urzhar,Урджар,false,14826,Asia/Almaty
3737,126,Taldykorgan,Taldîkorgan,Талдыкорган,false,116558,Asia/Almaty
3738,126,Shymkent,Șîmkent,Шымкент,false,1200000,Asia/Almaty
3739,126,Semey,Semei,Семей,false,292780,Asia/Almaty
3740,126,Kyzylorda,Kîzîlorda,Кызылорда,false,354800,Asia/Qyzylorda
3741,126,Kostanay,Kostanai,Костанай,false,210000,Asia/Qostanay
3742,126,Qarazhal,Qarazhal,Каражал,false,13807,Asia/Almaty
3743,126,Petropavl,Petropavl,Петропавловск,false,200920,Asia/Almaty
3744,126,Pavlodar,Pavlodar,Павлодар,false,329002,Asia/Almaty
3745,126,Ust-Kamenogorsk,Ust-Kamenogorsk,Усть-Каменогорск,false,319067,Asia/Almaty
3746,126,Baikonur,Baikonur,Байконур,false,70000,Asia/Qostanay
3747,126,Kokshetau,Kokșetau,Кокшетау,false,150649,Asia/Almaty
3748,126,Kentau,Kentau,Кентау,false,57408,Asia/Almaty
3749,126,Ekibastuz,Ekibastuz,Экибастуз,false,121470,Asia/Almaty
3750,126,Dzerzhinskoye,Dzerzhinskoye,Токжайлау,false,2682,Asia/Almaty
3751,126,Burunday,Burunday,Бурундай,false,20996,Asia/Almaty
3752,126,Balqash,Balqash,Балхаш,false,81364,Asia/Almaty
3753,126,Atbasar,Atbasar,Атбасар,false,34797,Asia/Almaty
3754,126,Arqalyk,Arqalyk,Аркалык,false,42000,Asia/Qostanay
3755,126,Astana,Astana,Астана,true,345604,Asia/Almaty
3756,126,Almaty,Almatî,Алматы,false,1977011,Asia/Almaty
3757,127,Vientiane,Vientiane,Вьентьян,true,196731,Asia/Vientiane
3758,127,Xam Nua,Xam Nua,Хам Нуа,false,46800,Asia/Vientiane
3759,127,Savannakhet,Savannakhet,Саваннакхет,false,125760,Asia/Vientiane
3760,127,Salavan,Salavan,Салаван,false,5521,Asia/Vientiane
3761,127,Phongsali,Phongsali,Фонгсали,false,13500,Asia/Vientiane
3762,127,Pakse,Pakse,Паксе,false,88332,Asia/Vientiane
3763,127,Muang Xay,Muang Xay,Муангсай,false,25000,Asia/Vientiane
3764,127,Sainyabuli,Sainyabuli,Сайнябули,false,13500,Asia/Vientiane
3765,127,Muang Phonsavan,Muang Phonsavan,Муанг Фонсаван,false,37507,Asia/Vientiane
